# ID        SDSS.g   SDSS.g_err   SDSS.r   SDSS.r_err   SDSS.i   SDSS.i_err   SDSS.z   SDSS.z_err   redshift  
  6400000   16.208   0.1          16.105   0.1          15.993   0.1          15.79    0.1          0.007962  
  6401101   20.625   0.1          20.542   0.1          20.369   0.1          20.239   0.1          0.06      
  6402101   20.625   0.1          20.542   0.1          20.369   0.1          20.24    0.1          0.06      
  6403101   20.625   0.1          20.542   0.1          20.369   0.1          20.24    0.1          0.06      
  6404101   20.625   0.1          20.542   0.1          20.369   0.1          20.24    0.1          0.06      
  6401102   21.759   0.1          21.64    0.1          21.484   0.1          21.367   0.1          0.1       
  6402102   21.76    0.1          21.64    0.1          21.484   0.1          21.368   0.1          0.1       
  6403102   21.76    0.1          21.64    0.1          21.484   0.1          21.368   0.1          0.1       
  6404102   21.76    0.1          21.64    0.1          21.484   0.1          21.368   0.1          0.1       
  6401103   24.246   0.1          23.932   0.1          23.916   0.1          23.747   0.1          0.3       
  6402103   24.248   0.1          23.929   0.1          23.914   0.1          23.746   0.1          0.3       
  6403103   24.249   0.1          23.929   0.1          23.914   0.1          23.747   0.1          0.3       
  6404103   24.249   0.1          23.93    0.1          23.914   0.1          23.747   0.1          0.3       
  6401104   25.311   0.1          25.056   0.1          24.924   0.1          24.887   0.1          0.5       
  6402104   25.306   0.1          25.042   0.1          24.915   0.1          24.884   0.1          0.5       
  6403104   25.309   0.1          25.043   0.1          24.915   0.1          24.883   0.1          0.5       
  6404104   25.31    0.1          25.043   0.1          24.915   0.1          24.883   0.1          0.5       
  6401105   26.095   0.1          26.192   0.1          25.886   0.1          25.777   0.1          0.8       
  6402105   26.076   0.1          26.168   0.1          25.86    0.1          25.763   0.1          0.8       
  6403105   26.079   0.1          26.173   0.1          25.86    0.1          25.763   0.1          0.8       
  6404105   26.079   0.1          26.173   0.1          25.859   0.1          25.763   0.1          0.8       
  6401106   26.402   0.1          26.551   0.1          26.474   0.1          26.196   0.1          1.0       
  6402106   26.378   0.1          26.521   0.1          26.433   0.1          26.176   0.1          1.0       
  6403106   26.382   0.1          26.527   0.1          26.433   0.1          26.177   0.1          1.0       
  6404106   26.382   0.1          26.527   0.1          26.432   0.1          26.177   0.1          1.0       
  6401107   26.904   0.1          27.067   0.1          27.165   0.1          27.126   0.1          1.5       
  6402107   26.888   0.1          27.022   0.1          27.126   0.1          27.105   0.1          1.5       
  6403107   26.888   0.1          27.03    0.1          27.125   0.1          27.11    0.1          1.5       
  6404107   26.888   0.1          27.029   0.1          27.123   0.1          27.109   0.1          1.5       
  6401108   27.207   0.1          27.352   0.1          27.449   0.1          27.555   0.1          2.0       
  6402108   27.191   0.1          27.288   0.1          27.422   0.1          27.488   0.1          2.0       
  6403108   27.186   0.1          27.293   0.1          27.416   0.1          27.492   0.1          2.0       
  6404108   27.186   0.1          27.293   0.1          27.414   0.1          27.491   0.1          2.0       
  6500000   17.773   0.1          17.47    0.1          17.257   0.1          17.061   0.1          0.021587  
  6501101   20.113   0.1          19.765   0.1          19.502   0.1          19.359   0.1          0.06      
  6502101   20.114   0.1          19.765   0.1          19.503   0.1          19.36    0.1          0.06      
  6503101   20.114   0.1          19.765   0.1          19.503   0.1          19.36    0.1          0.06      
  6504101   20.114   0.1          19.765   0.1          19.503   0.1          19.36    0.1          0.06      
  6501102   21.291   0.1          20.875   0.1          20.63    0.1          20.496   0.1          0.1       
  6502102   21.291   0.1          20.874   0.1          20.631   0.1          20.497   0.1          0.1       
  6503102   21.292   0.1          20.874   0.1          20.631   0.1          20.496   0.1          0.1       
  6504102   21.291   0.1          20.874   0.1          20.631   0.1          20.496   0.1          0.1       
  6501103   24.012   0.1          23.312   0.1          23.139   0.1          22.888   0.1          0.3       
  6502103   23.997   0.1          23.31    0.1          23.14    0.1          22.89    0.1          0.3       
  6503103   23.998   0.1          23.311   0.1          23.14    0.1          22.89    0.1          0.3       
  6504103   23.998   0.1          23.311   0.1          23.14    0.1          22.889   0.1          0.3       
  6501104   25.256   0.1          24.633   0.1          24.245   0.1          24.08    0.1          0.5       
  6502104   25.226   0.1          24.623   0.1          24.245   0.1          24.087   0.1          0.5       
  6503104   25.229   0.1          24.624   0.1          24.245   0.1          24.086   0.1          0.5       
  6504104   25.23    0.1          24.624   0.1          24.246   0.1          24.086   0.1          0.5       
  6501105   26.206   0.1          26.0     0.1          25.42    0.1          25.099   0.1          0.8       
  6502105   26.168   0.1          25.984   0.1          25.422   0.1          25.102   0.1          0.8       
  6503105   26.168   0.1          25.99    0.1          25.424   0.1          25.101   0.1          0.8       
  6504105   26.169   0.1          25.99    0.1          25.424   0.1          25.1     0.1          0.8       
  6501106   26.589   0.1          26.482   0.1          26.125   0.1          25.635   0.1          1.0       
  6502106   26.542   0.1          26.446   0.1          26.132   0.1          25.649   0.1          1.0       
  6503106   26.54    0.1          26.455   0.1          26.138   0.1          25.651   0.1          1.0       
  6504106   26.539   0.1          26.454   0.1          26.138   0.1          25.651   0.1          1.0       
  6501107   27.141   0.1          27.153   0.1          27.086   0.1          26.917   0.1          1.5       
  6502107   27.145   0.1          27.147   0.1          27.079   0.1          26.87    0.1          1.5       
  6503107   27.149   0.1          27.155   0.1          27.082   0.1          26.878   0.1          1.5       
  6504107   27.149   0.1          27.155   0.1          27.082   0.1          26.876   0.1          1.5       
  6501108   27.494   0.1          27.566   0.1          27.558   0.1          27.528   0.1          2.0       
  6502108   27.529   0.1          27.493   0.1          27.529   0.1          27.453   0.1          2.0       
  6503108   27.54    0.1          27.509   0.1          27.533   0.1          27.461   0.1          2.0       
  6504108   27.539   0.1          27.508   0.1          27.533   0.1          27.459   0.1          2.0       
  6900000   15.022   0.1          14.913   0.1          14.797   0.1          14.516   0.1          0.033181  
  6901101   16.384   0.1          16.275   0.1          16.144   0.1          15.92    0.1          0.06      
  6902101   16.383   0.1          16.275   0.1          16.144   0.1          15.92    0.1          0.06      
  6903101   16.383   0.1          16.275   0.1          16.144   0.1          15.92    0.1          0.06      
  6904101   16.383   0.1          16.275   0.1          16.144   0.1          15.92    0.1          0.06      
  6901102   17.498   0.1          17.386   0.1          17.243   0.1          17.094   0.1          0.1       
  6902102   17.498   0.1          17.386   0.1          17.243   0.1          17.094   0.1          0.1       
  6903102   17.498   0.1          17.386   0.1          17.243   0.1          17.094   0.1          0.1       
  6904102   17.498   0.1          17.386   0.1          17.243   0.1          17.094   0.1          0.1       
  6901103   19.922   0.1          19.713   0.1          19.649   0.1          19.51    0.1          0.3       
  6902103   19.922   0.1          19.713   0.1          19.649   0.1          19.51    0.1          0.3       
  6903103   19.922   0.1          19.713   0.1          19.649   0.1          19.51    0.1          0.3       
  6904103   19.922   0.1          19.713   0.1          19.649   0.1          19.51    0.1          0.3       
  6901104   20.918   0.1          20.781   0.1          20.698   0.1          20.62    0.1          0.5       
  6902104   20.919   0.1          20.781   0.1          20.7     0.1          20.621   0.1          0.5       
  6903104   20.919   0.1          20.781   0.1          20.7     0.1          20.62    0.1          0.5       
  6904104   20.919   0.1          20.781   0.1          20.7     0.1          20.62    0.1          0.5       
  6901105   21.641   0.1          21.811   0.1          21.598   0.1          21.546   0.1          0.8       
  6902105   21.642   0.1          21.812   0.1          21.601   0.1          21.547   0.1          0.8       
  6903105   21.642   0.1          21.812   0.1          21.601   0.1          21.546   0.1          0.8       
  6904105   21.642   0.1          21.812   0.1          21.601   0.1          21.546   0.1          0.8       
  6901106   21.919   0.1          22.135   0.1          22.124   0.1          21.933   0.1          1.0       
  6902106   21.919   0.1          22.135   0.1          22.126   0.1          21.932   0.1          1.0       
  6903106   21.919   0.1          22.134   0.1          22.127   0.1          21.931   0.1          1.0       
  6904106   21.919   0.1          22.134   0.1          22.127   0.1          21.931   0.1          1.0       
  6901107   22.394   0.1          22.582   0.1          22.723   0.1          22.775   0.1          1.5       
  6902107   22.393   0.1          22.58    0.1          22.723   0.1          22.773   0.1          1.5       
  6903107   22.394   0.1          22.58    0.1          22.724   0.1          22.772   0.1          1.5       
  6904107   22.394   0.1          22.58    0.1          22.724   0.1          22.772   0.1          1.5       
  6901108   22.666   0.1          22.812   0.1          22.969   0.1          23.094   0.1          2.0       
  6902108   22.666   0.1          22.811   0.1          22.971   0.1          23.091   0.1          2.0       
  6903108   22.666   0.1          22.811   0.1          22.971   0.1          23.091   0.1          2.0       
  6904108   22.666   0.1          22.811   0.1          22.971   0.1          23.091   0.1          2.0       
  7100000   14.274   0.1          13.543   0.1          13.167   0.1          12.862   0.1          0.005735  
  7101101   19.532   0.1          18.745   0.1          18.349   0.1          18.035   0.1          0.06      
  7102101   19.532   0.1          18.745   0.1          18.349   0.1          18.035   0.1          0.06      
  7103101   19.532   0.1          18.745   0.1          18.349   0.1          18.035   0.1          0.06      
  7104101   19.532   0.1          18.745   0.1          18.349   0.1          18.035   0.1          0.06      
  7101102   20.763   0.1          19.924   0.1          19.513   0.1          19.185   0.1          0.1       
  7102102   20.763   0.1          19.924   0.1          19.513   0.1          19.185   0.1          0.1       
  7103102   20.763   0.1          19.924   0.1          19.513   0.1          19.185   0.1          0.1       
  7104102   20.763   0.1          19.924   0.1          19.513   0.1          19.185   0.1          0.1       
  7101103   23.818   0.1          22.643   0.1          22.129   0.1          21.772   0.1          0.3       
  7102103   23.822   0.1          22.641   0.1          22.129   0.1          21.772   0.1          0.3       
  7103103   23.821   0.1          22.64    0.1          22.129   0.1          21.772   0.1          0.3       
  7104103   23.821   0.1          22.64    0.1          22.129   0.1          21.772   0.1          0.3       
  7101104   25.286   0.1          24.213   0.1          23.498   0.1          23.049   0.1          0.5       
  7102104   25.29    0.1          24.203   0.1          23.498   0.1          23.051   0.1          0.5       
  7103104   25.288   0.1          24.203   0.1          23.498   0.1          23.051   0.1          0.5       
  7104104   25.288   0.1          24.203   0.1          23.498   0.1          23.051   0.1          0.5       
  7101105   26.53    0.1          25.924   0.1          24.976   0.1          24.347   0.1          0.8       
  7102105   26.512   0.1          25.876   0.1          24.978   0.1          24.358   0.1          0.8       
  7103105   26.506   0.1          25.88    0.1          24.979   0.1          24.358   0.1          0.8       
  7104105   26.506   0.1          25.88    0.1          24.978   0.1          24.358   0.1          0.8       
  7101106   26.991   0.1          26.602   0.1          25.905   0.1          25.028   0.1          1.0       
  7102106   26.953   0.1          26.528   0.1          25.911   0.1          25.043   0.1          1.0       
  7103106   26.944   0.1          26.535   0.1          25.913   0.1          25.043   0.1          1.0       
  7104106   26.944   0.1          26.534   0.1          25.913   0.1          25.043   0.1          1.0       
  7101107   27.677   0.1          27.715   0.1          27.224   0.1          26.638   0.1          1.5       
  7102107   27.652   0.1          27.521   0.1          27.217   0.1          26.711   0.1          1.5       
  7103107   27.636   0.1          27.538   0.1          27.224   0.1          26.711   0.1          1.5       
  7104107   27.636   0.1          27.536   0.1          27.224   0.1          26.711   0.1          1.5       
  7101108   28.126   0.1          28.209   0.1          27.891   0.1          27.437   0.1          2.0       
  7102108   28.114   0.1          27.941   0.1          27.9     0.1          27.618   0.1          2.0       
  7103108   28.09    0.1          27.961   0.1          27.911   0.1          27.615   0.1          2.0       
  7104108   28.09    0.1          27.958   0.1          27.91    0.1          27.615   0.1          2.0       
  7200000   15.582   0.1          14.731   0.1          14.36    0.1          14.067   0.1          0.030192  
  7201101   17.242   0.1          16.342   0.1          15.958   0.1          15.646   0.1          0.06      
  7202101   17.242   0.1          16.342   0.1          15.958   0.1          15.646   0.1          0.06      
  7203101   17.242   0.1          16.342   0.1          15.958   0.1          15.646   0.1          0.06      
  7204101   17.242   0.1          16.342   0.1          15.958   0.1          15.646   0.1          0.06      
  7201102   18.495   0.1          17.534   0.1          17.104   0.1          16.801   0.1          0.1       
  7202102   18.496   0.1          17.534   0.1          17.104   0.1          16.801   0.1          0.1       
  7203102   18.496   0.1          17.534   0.1          17.104   0.1          16.801   0.1          0.1       
  7204102   18.496   0.1          17.534   0.1          17.104   0.1          16.801   0.1          0.1       
  7201103   21.733   0.1          20.303   0.1          19.73    0.1          19.368   0.1          0.3       
  7202103   21.735   0.1          20.304   0.1          19.731   0.1          19.368   0.1          0.3       
  7203103   21.735   0.1          20.303   0.1          19.731   0.1          19.368   0.1          0.3       
  7204103   21.735   0.1          20.303   0.1          19.731   0.1          19.368   0.1          0.3       
  7201104   23.436   0.1          21.974   0.1          21.15    0.1          20.643   0.1          0.5       
  7202104   23.447   0.1          21.977   0.1          21.151   0.1          20.643   0.1          0.5       
  7203104   23.448   0.1          21.976   0.1          21.15    0.1          20.643   0.1          0.5       
  7204104   23.448   0.1          21.976   0.1          21.15    0.1          20.643   0.1          0.5       
  7201105   25.188   0.1          23.845   0.1          22.743   0.1          22.007   0.1          0.8       
  7202105   25.236   0.1          23.852   0.1          22.741   0.1          22.008   0.1          0.8       
  7203105   25.235   0.1          23.848   0.1          22.74    0.1          22.009   0.1          0.8       
  7204105   25.234   0.1          23.849   0.1          22.74    0.1          22.009   0.1          0.8       
  7201106   25.858   0.1          24.711   0.1          23.793   0.1          22.744   0.1          1.0       
  7202106   25.898   0.1          24.73    0.1          23.788   0.1          22.742   0.1          1.0       
  7203106   25.899   0.1          24.722   0.1          23.787   0.1          22.743   0.1          1.0       
  7204106   25.898   0.1          24.722   0.1          23.787   0.1          22.743   0.1          1.0       
  7201107   26.702   0.1          26.399   0.1          25.53    0.1          24.632   0.1          1.5       
  7202107   26.806   0.1          26.454   0.1          25.513   0.1          24.628   0.1          1.5       
  7203107   26.799   0.1          26.416   0.1          25.506   0.1          24.631   0.1          1.5       
  7204107   26.796   0.1          26.416   0.1          25.506   0.1          24.632   0.1          1.5       
  7201108   27.093   0.1          27.006   0.1          26.855   0.1          25.968   0.1          2.0       
  7202108   27.348   0.1          27.102   0.1          26.795   0.1          25.904   0.1          2.0       
  7203108   27.343   0.1          27.035   0.1          26.776   0.1          25.921   0.1          2.0       
  7204108   27.34    0.1          27.038   0.1          26.774   0.1          25.922   0.1          2.0       
  7500000   17.683   0.1          17.282   0.1          17.084   0.1          16.863   0.1          0.008197  
  7501101   22.087   0.1          21.687   0.1          21.428   0.1          21.255   0.1          0.06      
  7502101   22.089   0.1          21.688   0.1          21.428   0.1          21.256   0.1          0.06      
  7503101   22.089   0.1          21.688   0.1          21.428   0.1          21.255   0.1          0.06      
  7504101   22.089   0.1          21.688   0.1          21.428   0.1          21.255   0.1          0.06      
  7501102   23.262   0.1          22.832   0.1          22.556   0.1          22.383   0.1          0.1       
  7502102   23.263   0.1          22.83    0.1          22.558   0.1          22.385   0.1          0.1       
  7503102   23.263   0.1          22.83    0.1          22.558   0.1          22.384   0.1          0.1       
  7504102   23.263   0.1          22.83    0.1          22.558   0.1          22.384   0.1          0.1       
  7501103   26.004   0.1          25.334   0.1          25.058   0.1          24.82    0.1          0.3       
  7502103   25.994   0.1          25.313   0.1          25.065   0.1          24.822   0.1          0.3       
  7503103   25.992   0.1          25.312   0.1          25.066   0.1          24.821   0.1          0.3       
  7504103   25.993   0.1          25.312   0.1          25.067   0.1          24.82    0.1          0.3       
  7501104   27.294   0.1          26.692   0.1          26.235   0.1          26.003   0.1          0.5       
  7502104   27.253   0.1          26.599   0.1          26.244   0.1          26.011   0.1          0.5       
  7503104   27.245   0.1          26.602   0.1          26.246   0.1          26.008   0.1          0.5       
  7504104   27.248   0.1          26.603   0.1          26.247   0.1          26.007   0.1          0.5       
  7501105   28.284   0.1          28.245   0.1          27.326   0.1          27.168   0.1          0.8       
  7502105   28.253   0.1          27.982   0.1          27.394   0.1          27.111   0.1          0.8       
  7503105   28.233   0.1          27.982   0.1          27.4     0.1          27.099   0.1          0.8       
  7504105   28.238   0.1          27.986   0.1          27.402   0.1          27.096   0.1          0.8       
  7501106   28.762   0.1          28.85    0.1          28.002   0.1          27.722   0.1          1.0       
  7502106   28.662   0.1          28.468   0.1          28.111   0.1          27.645   0.1          1.0       
  7503106   28.634   0.1          28.468   0.1          28.123   0.1          27.626   0.1          1.0       
  7504106   28.641   0.1          28.475   0.1          28.127   0.1          27.621   0.1          1.0       
  7501107   -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        1.5       
  7502107   29.441   0.1          29.191   0.1          29.076   0.1          28.899   0.1          1.5       
  7503107   29.322   0.1          29.23    0.1          29.098   0.1          28.879   0.1          1.5       
  7504107   29.333   0.1          29.236   0.1          29.11    0.1          28.868   0.1          1.5       
  7501108   -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        2.0       
  7502108   29.899   0.1          29.701   0.1          29.541   0.1          29.63    0.1          2.0       
  7503108   29.792   0.1          29.643   0.1          29.604   0.1          29.513   0.1          2.0       
  7504108   29.803   0.1          29.651   0.1          29.611   0.1          29.489   0.1          2.0       
  7700000   14.754   0.1          14.139   0.1          13.843   0.1          13.502   0.1          0.026458  
  7701101   16.652   0.1          16.025   0.1          15.705   0.1          15.383   0.1          0.06      
  7702101   16.652   0.1          16.025   0.1          15.705   0.1          15.383   0.1          0.06      
  7703101   16.652   0.1          16.025   0.1          15.705   0.1          15.383   0.1          0.06      
  7704101   16.652   0.1          16.025   0.1          15.705   0.1          15.383   0.1          0.06      
  7701102   17.84    0.1          17.189   0.1          16.842   0.1          16.558   0.1          0.1       
  7702102   17.84    0.1          17.189   0.1          16.842   0.1          16.558   0.1          0.1       
  7703102   17.84    0.1          17.189   0.1          16.842   0.1          16.558   0.1          0.1       
  7704102   17.84    0.1          17.189   0.1          16.842   0.1          16.558   0.1          0.1       
  7701103   20.721   0.1          19.836   0.1          19.406   0.1          19.103   0.1          0.3       
  7702103   20.721   0.1          19.835   0.1          19.406   0.1          19.103   0.1          0.3       
  7703103   20.721   0.1          19.836   0.1          19.406   0.1          19.103   0.1          0.3       
  7704103   20.721   0.1          19.836   0.1          19.406   0.1          19.103   0.1          0.3       
  7701104   22.08    0.1          21.213   0.1          20.739   0.1          20.328   0.1          0.5       
  7702104   22.079   0.1          21.213   0.1          20.74    0.1          20.328   0.1          0.5       
  7703104   22.079   0.1          21.213   0.1          20.74    0.1          20.328   0.1          0.5       
  7704104   22.079   0.1          21.213   0.1          20.74    0.1          20.328   0.1          0.5       
  7701105   23.157   0.1          22.756   0.1          21.999   0.1          21.592   0.1          0.8       
  7702105   23.156   0.1          22.756   0.1          22.0     0.1          21.592   0.1          0.8       
  7703105   23.155   0.1          22.757   0.1          22.0     0.1          21.592   0.1          0.8       
  7704105   23.155   0.1          22.757   0.1          22.0     0.1          21.592   0.1          0.8       
  7701106   23.578   0.1          23.31    0.1          22.829   0.1          22.161   0.1          1.0       
  7702106   23.577   0.1          23.313   0.1          22.832   0.1          22.162   0.1          1.0       
  7703106   23.576   0.1          23.313   0.1          22.833   0.1          22.162   0.1          1.0       
  7704106   23.576   0.1          23.313   0.1          22.833   0.1          22.162   0.1          1.0       
  7701107   24.294   0.1          24.158   0.1          23.956   0.1          23.606   0.1          1.5       
  7702107   24.291   0.1          24.166   0.1          23.966   0.1          23.611   0.1          1.5       
  7703107   24.29    0.1          24.166   0.1          23.967   0.1          23.61    0.1          1.5       
  7704107   24.29    0.1          24.166   0.1          23.968   0.1          23.61    0.1          1.5       
  7701108   24.791   0.1          24.589   0.1          24.519   0.1          24.343   0.1          2.0       
  7702108   24.781   0.1          24.6     0.1          24.537   0.1          24.353   0.1          2.0       
  7703108   24.778   0.1          24.6     0.1          24.539   0.1          24.351   0.1          2.0       
  7704108   24.778   0.1          24.6     0.1          24.54    0.1          24.351   0.1          2.0       
  8000000   15.12    0.1          14.799   0.1          14.692   0.1          14.557   0.1          0.007956  
  8001101   19.597   0.1          19.269   0.1          19.052   0.1          18.986   0.1          0.06      
  8002101   19.597   0.1          19.269   0.1          19.052   0.1          18.987   0.1          0.06      
  8003101   19.597   0.1          19.269   0.1          19.052   0.1          18.987   0.1          0.06      
  8004101   19.597   0.1          19.269   0.1          19.052   0.1          18.987   0.1          0.06      
  8001102   20.786   0.1          20.386   0.1          20.162   0.1          20.103   0.1          0.1       
  8002102   20.785   0.1          20.386   0.1          20.163   0.1          20.103   0.1          0.1       
  8003102   20.785   0.1          20.386   0.1          20.163   0.1          20.103   0.1          0.1       
  8004102   20.785   0.1          20.386   0.1          20.163   0.1          20.103   0.1          0.1       
  8001103   23.511   0.1          22.805   0.1          22.644   0.1          22.425   0.1          0.3       
  8002103   23.51    0.1          22.808   0.1          22.643   0.1          22.425   0.1          0.3       
  8003103   23.511   0.1          22.807   0.1          22.644   0.1          22.425   0.1          0.3       
  8004103   23.511   0.1          22.807   0.1          22.644   0.1          22.425   0.1          0.3       
  8001104   24.744   0.1          24.115   0.1          23.737   0.1          23.595   0.1          0.5       
  8002104   24.758   0.1          24.118   0.1          23.742   0.1          23.591   0.1          0.5       
  8003104   24.758   0.1          24.118   0.1          23.742   0.1          23.592   0.1          0.5       
  8004104   24.758   0.1          24.118   0.1          23.742   0.1          23.592   0.1          0.5       
  8001105   25.677   0.1          25.519   0.1          24.911   0.1          24.606   0.1          0.8       
  8002105   25.7     0.1          25.516   0.1          24.916   0.1          24.597   0.1          0.8       
  8003105   25.702   0.1          25.513   0.1          24.917   0.1          24.597   0.1          0.8       
  8004105   25.701   0.1          25.513   0.1          24.917   0.1          24.597   0.1          0.8       
  8001106   26.043   0.1          25.991   0.1          25.639   0.1          25.156   0.1          1.0       
  8002106   26.065   0.1          25.987   0.1          25.645   0.1          25.139   0.1          1.0       
  8003106   26.067   0.1          25.982   0.1          25.647   0.1          25.139   0.1          1.0       
  8004106   26.066   0.1          25.982   0.1          25.647   0.1          25.139   0.1          1.0       
  8001107   26.586   0.1          26.721   0.1          26.57    0.1          26.461   0.1          1.5       
  8002107   26.668   0.1          26.692   0.1          26.609   0.1          26.392   0.1          1.5       
  8003107   26.658   0.1          26.686   0.1          26.613   0.1          26.394   0.1          1.5       
  8004107   26.656   0.1          26.685   0.1          26.612   0.1          26.395   0.1          1.5       
  8001108   26.942   0.1          27.077   0.1          26.991   0.1          27.111   0.1          2.0       
  8002108   27.045   0.1          27.032   0.1          27.06    0.1          26.984   0.1          2.0       
  8003108   27.031   0.1          27.024   0.1          27.066   0.1          26.989   0.1          2.0       
  8004108   27.028   0.1          27.022   0.1          27.065   0.1          26.99    0.1          2.0       
  9200000   16.898   0.1          16.678   0.1          16.531   0.1          16.399   0.1          0.014664  
  9201101   20.131   0.1          19.863   0.1          19.503   0.1          19.505   0.1          0.06      
  9202101   20.131   0.1          19.863   0.1          19.503   0.1          19.505   0.1          0.06      
  9203101   20.131   0.1          19.863   0.1          19.503   0.1          19.505   0.1          0.06      
  9204101   20.131   0.1          19.863   0.1          19.503   0.1          19.505   0.1          0.06      
  9201102   21.346   0.1          20.92    0.1          20.621   0.1          20.622   0.1          0.1       
  9202102   21.346   0.1          20.919   0.1          20.621   0.1          20.622   0.1          0.1       
  9203102   21.346   0.1          20.919   0.1          20.621   0.1          20.622   0.1          0.1       
  9204102   21.346   0.1          20.919   0.1          20.621   0.1          20.622   0.1          0.1       
  9201103   23.982   0.1          23.24    0.1          23.246   0.1          22.867   0.1          0.3       
  9202103   23.983   0.1          23.238   0.1          23.239   0.1          22.865   0.1          0.3       
  9203103   23.983   0.1          23.237   0.1          23.239   0.1          22.865   0.1          0.3       
  9204103   23.983   0.1          23.237   0.1          23.239   0.1          22.865   0.1          0.3       
  9201104   25.142   0.1          24.678   0.1          24.181   0.1          24.169   0.1          0.5       
  9202104   25.135   0.1          24.673   0.1          24.17    0.1          24.162   0.1          0.5       
  9203104   25.137   0.1          24.672   0.1          24.17    0.1          24.162   0.1          0.5       
  9204104   25.137   0.1          24.672   0.1          24.17    0.1          24.162   0.1          0.5       
  9201105   26.006   0.1          25.953   0.1          25.488   0.1          25.045   0.1          0.8       
  9202105   25.994   0.1          25.941   0.1          25.479   0.1          25.039   0.1          0.8       
  9203105   25.997   0.1          25.941   0.1          25.478   0.1          25.04    0.1          0.8       
  9204105   25.997   0.1          25.941   0.1          25.478   0.1          25.039   0.1          0.8       
  9201106   26.347   0.1          26.368   0.1          26.181   0.1          25.711   0.1          1.0       
  9202106   26.329   0.1          26.358   0.1          26.143   0.1          25.689   0.1          1.0       
  9203106   26.333   0.1          26.357   0.1          26.142   0.1          25.69    0.1          1.0       
  9204106   26.333   0.1          26.358   0.1          26.142   0.1          25.69    0.1          1.0       
  9201107   26.895   0.1          26.99    0.1          27.026   0.1          26.901   0.1          1.5       
  9202107   26.87    0.1          26.974   0.1          26.981   0.1          26.852   0.1          1.5       
  9203107   26.878   0.1          26.964   0.1          26.972   0.1          26.852   0.1          1.5       
  9204107   26.878   0.1          26.964   0.1          26.972   0.1          26.852   0.1          1.5       
  9201108   27.254   0.1          27.318   0.1          27.435   0.1          27.446   0.1          2.0       
  9202108   27.212   0.1          27.279   0.1          27.358   0.1          27.344   0.1          2.0       
  9203108   27.223   0.1          27.265   0.1          27.345   0.1          27.345   0.1          2.0       
  9204108   27.224   0.1          27.266   0.1          27.345   0.1          27.345   0.1          2.0       
  9400000   15.273   0.1          14.98    0.1          14.848   0.1          14.678   0.1          0.004297  
  9401101   21.068   0.1          20.782   0.1          20.553   0.1          20.441   0.1          0.06      
  9402101   21.069   0.1          20.782   0.1          20.553   0.1          20.441   0.1          0.06      
  9403101   21.069   0.1          20.781   0.1          20.553   0.1          20.441   0.1          0.06      
  9404101   21.069   0.1          20.781   0.1          20.553   0.1          20.441   0.1          0.06      
  9401102   22.249   0.1          21.904   0.1          21.669   0.1          21.563   0.1          0.1       
  9402102   22.251   0.1          21.902   0.1          21.668   0.1          21.563   0.1          0.1       
  9403102   22.251   0.1          21.901   0.1          21.668   0.1          21.563   0.1          0.1       
  9404102   22.251   0.1          21.901   0.1          21.668   0.1          21.563   0.1          0.1       
  9401103   24.98    0.1          24.312   0.1          24.163   0.1          23.936   0.1          0.3       
  9402103   24.98    0.1          24.305   0.1          24.158   0.1          23.931   0.1          0.3       
  9403103   24.98    0.1          24.304   0.1          24.157   0.1          23.931   0.1          0.3       
  9404103   24.98    0.1          24.304   0.1          24.157   0.1          23.931   0.1          0.3       
  9401104   26.223   0.1          25.596   0.1          25.26    0.1          25.12    0.1          0.5       
  9402104   26.241   0.1          25.571   0.1          25.249   0.1          25.105   0.1          0.5       
  9403104   26.238   0.1          25.571   0.1          25.246   0.1          25.106   0.1          0.5       
  9404104   26.239   0.1          25.57    0.1          25.246   0.1          25.106   0.1          0.5       
  9401105   -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        0.8       
  9402105   27.183   0.1          27.007   0.1          26.375   0.1          26.097   0.1          0.8       
  9403105   27.175   0.1          27.003   0.1          26.369   0.1          26.098   0.1          0.8       
  9404105   27.176   0.1          27.003   0.1          26.369   0.1          26.098   0.1          0.8       
  9401106   -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        1.0       
  9402106   27.559   0.1          27.466   0.1          27.126   0.1          26.609   0.1          1.0       
  9403106   27.549   0.1          27.461   0.1          27.114   0.1          26.61    0.1          1.0       
  9404106   27.55    0.1          27.461   0.1          27.113   0.1          26.61    0.1          1.0       
  9401107   -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        1.5       
  9402107   28.18    0.1          28.168   0.1          28.103   0.1          27.87    0.1          1.5       
  9403107   28.165   0.1          28.165   0.1          28.083   0.1          27.875   0.1          1.5       
  9404107   28.166   0.1          28.162   0.1          28.087   0.1          27.876   0.1          1.5       
  9401108   -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        2.0       
  9402108   -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        -99.0    -99.0        2.0       
  9403108   28.575   0.1          28.52    0.1          28.545   0.1          28.465   0.1          2.0       
  9404108   28.581   0.1          28.517   0.1          28.54    0.1          28.463   0.1          2.0       
