  ID       SDSS.g               SDSS.g_err           SDSS.r               SDSS.r_err            SDSS.i               SDSS.i_err            SDSS.z              SDSS.z_err           redshift
  9400000  2.823579984184478    0.26006133109359747  3.6982833570574867   0.3406244901808422    4.176381572949789    0.38465896383303355   4.884271759263531   0.44985806042388776  0.004297
  10100000 3.379091660675396    0.31122584806689296  5.733239917447523    0.528050918607495     7.599762464028457    0.6999640008289812    9.602844632780394   0.8844546892505225   0.016049
  10300000 4.37320529956672     0.40278709925739103  4.647290914576715    0.42803131768660396   5.335806705796407    0.4914459665176944    6.315386477432365   0.5816685990448152   0.015948
  11400000 5.410032129821997    0.4982823808148643   8.464471923368047    0.779606686449601     10.754741107280992   0.990548276865739     12.682355438486386  1.1680881204742979   0.01842
  12800000 0.1846716795708104   0.017008890512569062 0.2521157843399461   0.02322072221520218   0.29268488779213764  0.026957274784687138  0.3179804064313948  0.029287078184936175 0.042003
  14300000 3.4514364232380594   0.31788904703950166  5.571858272380635    0.5131871195774522    7.620792242285391    0.7019009150147789    9.727469503598579   0.895933064212054    0.01941
  15400000 1.7139579699209373   0.1578613652146491   2.8681388614585988   0.26416535541762987   3.922833302251797    0.3613063047465072    4.703271559299995   0.4331873256848753   0.036925
  15500000 0.1441451041372901   0.013276254918415553 0.2694016417655549   0.02481280854403921   0.38335400614664905  0.03530820932184619   0.510034780248766   0.046975939976368154 0.059892
  15700000 0.7406278981636685   0.06821435132716004  1.7378005234641947   0.16005734558207646   2.7441006689304785   0.25274101552430694   3.694877304284882   0.3403107811225615   0.03296
  16100000 0.9972408238622397   0.09184927557467261  2.0230187522097682   0.1863269156439125    2.9160840239235917   0.2685812681383549    3.7948982354018193  0.34952304945892476  0.05415
  16700000 1.17381611394638     0.10811246104656659  1.639834554379598    0.15103434624622697   2.1047474738660594   0.1938544092022903    2.427727233539847   0.22360194484410964  0.033066
  16900000 0.28920120871624705  0.02663641607954913  0.42033945682875534  0.038714695268538164  0.4984251463610625   0.04590665316343675   0.5712158266789662  0.05261092267969416  0.020392
  17400000 4.604687369269906    0.42410738609484666  7.372249443673423    0.6790092769514695    10.452012137771163   0.9626659079538281    12.717449577797895  1.1713204102036683   0.050683
  17700000 0.32003711583076255  0.029476508123903098 0.3457802638973802   0.031847539718631517  0.4126672231246596   0.03800805641972773   0.48707977601817215 0.04486170592282438  0.047523
  18200000 0.8105874888026458   0.07465786784386691  1.2799706526822476   0.11788965553013285   1.710802374492926    0.15757072413063586   2.228435697337554   0.2052465157538211   0.033322
  18500000 0.34229482208644807  0.031526518659593904 0.4664442498792468   0.04296110369956006   0.5877603519147646   0.05413472978954518   0.6115049739230211  0.05632169032913302  0.04885
  19500000 1.2111563927753817   0.11155162787381018  1.6749426406322585   0.15426792053636798   2.1047474738660594   0.1938544092022903    2.5538772075630085  0.2352207870039366   0.029982
  19900000 0.3076095950119898   0.028331891139639805 0.5613061867965736   0.05169821110328824   0.7733919693766026   0.07123203385055492   1.0092534534329598  0.0929556796622473   0.05089
  20300000 0.9664956198202173   0.08901753759214757  1.648921040155366    0.15187124252649714   2.3442279916832374   0.21591138034649796   3.1564566492072688  0.2907204054179353   0.058713
  20800000 1.0824312690752846   0.09969560566011537  2.2824439216394      0.21022085711500496   3.3853214620776098   0.31179963398908506   4.600446534626679   0.4237167907837724   0.053236
  21300000 0.7663026538274196   0.07057908374870202  1.6580593314324443   0.1527129102698405    2.45470848445825     0.22608700992734188   3.218104732057172   0.29639840376581805  0.050546
  21600000 0.45793129424393847  0.04217703149814925  0.6160270206823046   0.05673818623364923   0.7461048020803112   0.06871879282724569   0.9246976541150704  0.08516780262477616  0.012149
  21900000 9.638293961259004    0.8877196931116347   15.41700019612648    1.4199582143705105    23.099359068426153   2.127529625649657     26.181841120868643  2.4114367188152332   0.035268
  27300000 0.9410228273768688   0.08667140667090809  1.7045115967611342   0.15699132208085959   2.4865654747012895   0.2290211472047151    3.548135138960761   0.326795328025606    0.058414
  27500000 9.70063481428973     0.8934614979521175   18.130096511329903   1.6698436233438723    26.061543740959028   2.4003569205018866    33.082632999896504  3.0470231487063657   0.03708
  27600000 5.855985886540176    0.5393562403222715   12.977772285359324   1.1952970179928992    17.73372823924473    1.6333367558143126    22.761454571189216  2.096407470858164    0.028234
  28700000 1.9915895053506687   0.1834321749887058   2.4865654747012895   0.2290211472047151    3.0874514952669347   0.28436479577111845   3.904812538701014   0.3596465310611185   0.01515
  28800000 6.047835366347512    0.5570262306776962   11.06623822858518    1.0192382224142758    14.996847828114575   1.381260750619059     18.31470753182869   1.6868469269493584   0.009104
  29000000 0.6109423254190124   0.05626986848604378  0.8814541717700642   0.08118493065275624   1.0794442712877412   0.09942049299287972   1.2416512605920862  0.1143603090375655   0.016102
  29300000 0.34450879805383827  0.03173043338498286  0.35579534057225426  0.032769962382646976  0.37844261130999746  0.03485585313363828   0.41763815729497894 0.038465896383303354 0.020431
  29500000 0.36914743884259127  0.03399973609847082  0.4558268426359971   0.041983204339206076  0.5395107741593286   0.0496907793840082    0.5680676060409515  0.052320960838951436 0.051273
  29800000 1.6687837224411155   0.15370066319927936  3.1564566492072688   0.2907204054179353    4.305267768822111    0.39652982134225584   5.365372939539304   0.4941691173211674   0.055383
  29900000 13.905931099839048   1.2807836052728303   27.874052842130595   2.567295180480408     40.290250394044044   3.710869253309192     55.15694315628873   5.080142279171634    0.016287
  30200000 3.090294889631239    0.28462668207409086  5.691149136383892    0.5241742143485438    7.733926486985025    0.7123209641841505    10.57791567789445   0.9742620527123464   0.029133
  30300000 0.9567534089564882   0.08812024679847182  1.2918143476377362   0.11898050016440677   1.5531021734547352   0.1430459986312925    1.8163521736807782  0.167292220042636    0.028327
  30500000 0.17881352313719637  0.016469334357470375 0.361742983358053    0.03331776053549115   0.5076917757238828   0.04676014128147995   0.6606932158752389  0.06085209490343175  0.036572
  32800000 6.379698961237582    0.5875919977932132   12.089265133718468   1.1134624838779963    16.323000269387496   1.5034039061316413    22.511269051832667  2.073364532620663    0.017387
  33200000 1.8046794382279732   0.16621712136069208  2.9107177316690143   0.2680870143489884    3.773982888897293    0.34759667482717443   4.462723613544755   0.4110320407928816   0.024078
  33900000 0.9162197819181703   0.0843869617275051   1.5966139542916464   0.147053581807998     2.0777821997073054   0.1913708156330241    2.5165183098000834  0.23177990530947945  0.012857
  34700000 6.661931436506968    0.6135865697931265   8.218641439159217    0.7569648617785011    10.111141453616682   0.9312705572470893    15.16351964719101   1.3966117926889112   0.015877
  34800000 6.880184708521106    0.6336884393181448   13.576882644871242   1.2504771221299649    18.897316918243465   1.740507235276842     27.491597806420828  2.5320697693968754   0.022576
  35000000 5.375264712601021    0.49508018330255094  9.26403269990478     0.8532489565468052    12.246158550533046   1.1279129018031704    16.62647451158805   1.5313549171960903   0.02742
  35200000 5.845209471509592    0.5383636958032678   7.564843929914006    0.6967478849362118    9.003264816719852    0.8292313465667859    10.40398840753948   0.9582427588742604   0.024516
  35800000 1.0924451934541823   0.10061792219374774  2.2803418316433      0.21002724746855386   3.3235338998818      0.3061087891185043    4.7076030462451355  0.43358627038163516  0.033744
  35900000 1.803017360769116    0.16606403836720435  2.772042672687937    0.25531456921546813   3.7844261130999746   0.3485585313363828    4.587751480434116   0.4225475330648073   0.02296
  36400000 1.6580593314324443   0.1527129102698405   2.9295443649978243   0.26982101138499426   4.055084927061724    0.3734871297204788    5.465124974096564   0.5033566193687667   0.045954
  36500000 0.08637737343898264  0.007955650216651676 0.16010320446700768  0.014746050297585654  0.21917946661739696  0.020187175201756523  0.29295443649978237 0.02698210113849942  0.057497
  37400000 3.7983931541955815   0.34984494338035105  5.7969579425415185   0.5339195656844028    7.877707317338351    0.7255636682466772    9.781378967756066   0.9008983094276549   0.032064
  37500000 4.9249307841576675   0.45360289506436663  9.120108393559097    0.8399930378568335    12.989724189586472   1.1963978290695556    17.506530036246193  1.6124110276873163   0.025761
  37700000 7.385841158410303    0.680261120159778    13.526959198257591   1.2458790027029085    17.04511596761134    1.569913220808596     22.532020639518656  2.0752758245076124   0.00832
  38300000 6.7421742493712316   0.620977206092102    13.589386300930748   1.251628751429147     20.83531760845942    1.9190036979167837    29.18769597087143   2.6882861857134226   0.024652
  38700000 4.203394568287554    0.3871469526853817   9.718519214725422    0.8951087121302773    15.805201929835759   1.4557129159078344    24.728630952263693  2.2775911139720932   0.016512
  39000000 566.5000084198401    52.17657976023263    1166.272618160225    107.41767939836298    1617.3346693931774   148.96203022479455    2305.685072139717   212.36144621434462   0.017917
  39200000 0.35059034944256723  0.032290564976128054 0.7365459733899012   0.06783839215616584   1.0734949810654926   0.09887254310552883   1.5038346544143013  0.13850829236722328  0.049646
  39300000 2.359390547762918    0.21730790339133813  5.701641520855928    0.525140598685955     8.814549460102251    0.8118500196291142    12.635721250710755  1.1637929529864528   0.022655
  39500000 0.2948492769709218   0.027156622397997886 0.6480371211511811   0.05968642548417648   0.9204497657912902   0.08477655764570456   1.2752640828298258  0.11745616442042046  0.045307
  39600000 7.762469802628103    0.7149499007474998   14.242954352008008   1.311824594392842     19.498442572224388   1.7958729548967662    25.21157843399461   2.3220722215202185   0.015158
  39700000 0.4234478447562602   0.03900098838100887  0.8953643880496319   0.08246610893767352   1.2450871114895699   0.11467676260461288   1.6580593314324443  0.1527129102698405   0.045579
  39900000 0.7046926233025602   0.0649045901495275   1.4177512426712955   0.13057971702373775   2.0492733111762096   0.18874504992391594   2.6302670677598234  0.24225655324258108  0.053115
  40300000 2.4254934706853453   0.22339620767904153  5.048936639569571    0.4650242565991752    6.99519712234525     0.6442814742592228    10.318104685069516  0.9503325755927824   0.053611
  41100000 10.675784799877041   0.9832761321003279   17.33005016842133    1.5961566309304234    22.387219251355447   2.061939123595702     32.003683472100285  2.9476482232737027   0.020634
  41300000 3.801894631096935    0.3501674413258174   6.160275617800437    0.5673823607059348    8.158303996031576    0.7514075778118877    10.394415650550002  0.9573610753594092   0.01405
  41500000 1.6248001182974656   0.1496496234894214   2.309935906842615    0.2127529625649657    3.0060765138631793   0.27686988289451736   3.708513850913057   0.34156675350071514  0.026018
  41600000 1.2589258541134116   0.11595135792246339  2.620595333756395    0.24136575360771922   3.548135138960761    0.326795328025606     4.85735666461391    0.44737908855827857  0.018091
  41900000 8.456683724305087    0.7788893667963663   17.314104710546957   1.5946879999644392    25.003459766380008   2.30290378356966      36.914743884259124  3.3999736098470814   0.014332
  42700000 7.5787907180022245   0.6980324316092362   14.348280241929917   1.321525467499017     19.373136387011385   1.7843318285595335    28.366133362160692  2.612617471954725    0.012915
  42800000 2.2263833479492887   0.20505748738672297  5.152286988889096    0.47454317568897275   7.641873500988973    0.7038425707250087    11.344887305015497  1.0449027511793072   0.029456
  43100000 0.4261867215701688   0.03925324826169796  0.7231021894437268   0.0666001738773992    1.0529313460232177   0.09697856229706184   1.457471025700863   0.13423804429028466  0.032753
  43200000 14.873050581679673   1.369858602681365    23.120652775773124   2.12949084860335      30.06076513863178    2.768698828945172     39.59131666511745   3.6464950769412576   0.016106
  43400000 14.467722220652377   1.3325264804503067   21.22266538988206    1.9546797475407218    25.18835902154397    2.3199336345692743    32.09224286721417   2.9558048451165977   0.013865
  43500000 7.13838689036241     0.6574697394679667   10.794433231404652   0.9942040566528707    14.282366922225057   1.3154546263132678    15.90743057886735   1.4651285225816202   0.03015
  44100000 5.5975773916337905   0.5155559380366405   9.963223829140661    0.917646840359697     14.401247557225535   1.326403937596336     19.60650259652826   1.8058256510894997   0.034302
  44400000 0.8090965245794338   0.07452054496203844  1.1609129401529876   0.10692403480369858   1.6687837224411155   0.15370066319927936   2.2929794457930326  0.21119121476398572  0.036095
  44700000 8.356028127208763    0.7696186435622054   18.74130528829675    1.7261380329247638    29.922645314759908   2.7559775228558365    44.01491358276829   4.053923415812302    0.020059
  45000000 2.642408107441089    0.24337478433858528  4.126672231246595    0.3800805641972772    5.743809901829001    0.5290244501608006    7.291216395011148   0.6715458572446712   0.052498
  45900000 5.076917757238827    0.46760141281479944  9.111708936978511    0.8392194193048375    12.29136579001884    1.132076642494631     15.660295666246732  1.4423665556120957   0.025275
  46000000 7.244359600749906    0.6672301869415057   11.523910694840442   1.0613914149733348    14.454397707459279   1.3312992474140264    17.91430321111259   1.6499683255977724   0.026255
  48000000 9.754386993142509    0.8984122566555839   14.021678435586976   1.2914443290255657    16.550081055847308   1.524318819795607     19.75149164045821   1.819179635736512    0.020848
  48300000 2.6109591636087366   0.24047822952507197  4.12287163998902     0.3797305168010908    5.638971178737904    0.5193684467785913    7.474810013055204   0.6884554546197272   0.030095
  48700000 2.2222862699440586   0.20468013255151288  2.043620082184437    0.18822436828400765   1.8967060544913876   0.17469308607766668   1.8689604575745804  0.1721376221253128   0.048104
  48800000 5.623415227670979    0.5179356907158796   12.033718737500372   1.1083464716457088    17.298158730030902   1.5932193208613765    23.377610857934123  2.1531575629363418   0.018513
  49400000 1.074483618323098    0.09896359996335531  2.528134297025265    0.23284977728642628   3.9012162762489866   0.35931530304368153   5.541149320727124   0.5103587205633519   0.040817
  50500000 0.9899204150418982   0.09117504099565212  1.389313618947229    0.12796051504602024   1.829784001402501    0.1685293371124186    2.2803418316433     0.21002724746855386  0.025883
  51600000 6.6069321587523895   0.6085209490343175   10.646334040033812   0.9805636168362136    13.00169852119418    1.1975007057843288    16.292962043740197  1.500637283266597    0.014778
  52600000 0.019733300870208914 0.001817504203855302 0.024705878026605194 0.0022754954920431356 0.030394827475124744 0.0027994671076492336 0.03937311157627043 0.003626397645249999 0.043133
  52800000 3.30826329998965     0.30470231487063654  7.884969232860916    0.7262325153937974    11.770642539649074   1.0841162580248924    15.878157100872443  1.4624323355793973   0.037196
  53100000 3.9847394811668453   0.3670080746208307   7.358682740943381    0.6777597374341588    9.594009011816933    0.8836408984736835    12.133893194171229  1.1175728802083567   0.024254
  53600000 14.282366922225057   1.3154546263132678   23.702812495532864   2.1831097411007487    30.478961675825158   2.807216154018453     39.30069015165227   3.6197273854410374   0.0207
  55400000 3.5253331496615377   0.32469518716827145  4.014209943647813    0.36972240456497      4.077558136096209    0.3755569887959038    4.442218792837466   0.40914347698493503  0.004465
  56500000 0.6274800826311688   0.05779305223787164  0.9384260499336206   0.08643223462611828   1.1209864738805877   0.1032466713067113    1.3025657426896025  0.11997074025817518  0.011849
  56700000 0.2870782801031357   0.026440887125513894 0.26497224076859527  0.0244048456297004    0.2563302707452593   0.023608890763846358  0.3188597497591953  0.029368068699671714 0.02333
  57000000 0.6456542290346555   0.05946695300627709  1.056817360689973    0.09733647748010826   1.4374733190043394   0.13239618740949957   1.6069409142569036  0.14800472998504907  0.059561
  57600000 1.228004566214159    0.1131034020171057   1.638324296108041    0.1508952463168479    1.8984528295627856   0.17485397000967262   2.1125153873051943  0.19456986048049615  0.026528
  58600000 2.18172405446934     0.2009442143882074   2.8470823198493145   0.262225976235949     3.5416026106146967   0.32619365992107213   3.5514028008085265  0.32709629080847513  0.024321
  60700000 1.2000521912423576   0.11052889310178854  1.7881336607345588   0.16469319891365058   2.4032559062583383   0.2213480522743568    2.8602241562220625  0.2634363841150437   0.045594
  61100000 1.2811494441048454   0.1179982262340476   1.4736690527722165   0.13572993773933212   1.7930817172767202   0.16514893176977244   2.066330631846431   0.19031608723939306  0.014748
  61300000 9.349753710089987    0.8611441534728068   13.41528392912425    1.2355933301511388    16.2629790956145     1.4978757516495174    18.535324048934225  1.7071664593943618   0.014199
  61400000 10.432777934874565   0.9608943723728169   16.292962043740197   1.500637283266597     22.59435055760519    2.0810166222025006    27.92544233697683   2.5720283279417147   0.024313
  62600000 5.180836321693544    0.47717266645337314  7.385841158410303    0.680261120159778     10.07395300759878    0.9278453747387527    11.770642539649074  1.0841162580248924   0.042543
  62900000 1.2450871114895699   0.11467676260461288  1.9426745004950254   0.17892693648139907   2.711439036980145    0.24973276800581273   3.4166461761553073  0.31468474681918085  0.026403
  63900000 0.3742832383684608   0.034472760722674356 0.4790713925823682   0.044124106539102786  0.6171632898849778   0.056842840496316833  0.779112530548809   0.07175891701355341  0.028369
  65700000 9.289667784470398    0.8556100351251253   11.770642539649074   1.0841162580248924    14.29552029538017    1.3166660967693022    17.864868216406027  1.6454151942545825   0.014078
  66400000 1.9301899582108957   0.17777706762601306  2.9080370127399733   0.2678401110075286    3.819443781959194    0.35178377787670834   4.755542732241381   0.43800167870094064  0.035461
  66600000 0.890431206947364    0.0820117461602181   1.3134089257819068   0.12096943434301469   1.5761587056037427   0.14516958375183409   1.8501198367411107  0.17040233679249903  0.008093
  69900000 0.6661931436506967   0.061358656979312635 0.9523582624817916   0.08771543884227323   1.182496421679632    0.10891194694604735   1.4387996903936584  0.13251835073087273  0.051726
  70600000 0.97095771610537     0.08942851185385944  1.6657127611482183   0.15341781720729716   2.249053657598748    0.20714550009993293   2.739050867194773   0.25227591158940793  0.04316
